smiles,logp
CCCCCCCCCCNCCNC1(C)CC(OC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c5ccc(c(Cl)c5)O4)c4ccc(O)c(c4)-c4c(cc(O)c(CNCP(=O)(O)O)c4O)C(C(=O)O)NC3=O)OC(CO)C(O)C2O)OC(C)C1O,2.32
COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,3.90
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,6.27
CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,3.17
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1.75
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,3.67
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)C(O)C1O,1.21
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,2.09
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,3.59
CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)(O)O)n1,-0.79
COc1ccc2cccc(CCNC(C)=O)c2c1,2.83
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.52
Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(O)=NO)cc1,3.28
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,2.22
CCC(CC)C(N=C(C)O)C1C(NC(=N)N)CC(C(=O)O)C1O,-0.14
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,4.87
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.61
CN=C(O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,4.56
CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,1.73
N=c1cc[nH]cc1,-0.65
CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,2.59
NCCCCC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(c2ccccc2)NC(=O)C2CC(OC(=O)NCCN)CN2C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(OCc3ccccc3)cc2)NC1=O,3.03
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,4.21
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,2.89
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,4.68
CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,5.17
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,-2.93
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.02
CNCCc1ccccn1,0.59
CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(NC(=O)C2CC(=O)NC(=O)N2)cc1)C(=O)NC(Cc1ccc(NC(N)=O)cc1)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,2.66
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,2.60
COC(=O)C(c1ccccc1)C1CCCCN1,1.47
CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,5.45
O=C([O-])C[N+]12CC[N+]3(CC(=O)[O-])CC[N+]4(C(CO)C(O)CO)CC[N+](CC(=O)[O-])(CC1)[Gd-]234,0.35
NC(N)=NCc1cccc(I)c1,1.53
O=C([O-])CN(CCN(CC(=O)[O-])CC(COP(=O)([O-])OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3].[Na+].[Na+].[Na+],3.84
CNC(C)CCC=C(C)C,2.07
CC(N)C(O)c1ccc(O)c(O)c1,-0.77
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,8.34
CC(=O)OC(C)C[N+](C)(C)C,-2.66
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.61
c1ccc2c(CC3=NCCN3)cccc2c1,3.44
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.97
C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,3.18
CNC(C)CC1CCCCC1,3.37
CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,2.23
CC(OC1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.89
CC12Cc3c[nH]nc3CC1CCC1C2CCC2(C)C1CCC2(C)O,4.33
O=C([O-])[O-].[Ca+2],0.47
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,3.08
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,1.59
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,3.15
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.88
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,3.55
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,2.01
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,3.35
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,3.72
CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,5.35
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,9.72
C[N+](C)(C)CC(=O)[O-],-2.70
c1ccc2c(c1)CCCC2C1=NCCN1,3.11
CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,2.09
[Cl-].[NH4+],-0.21
CC(O)C(=O)[O-].[NH4+],-0.51
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,3.07
OCc1ccccc1,1.07
NC1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.70
COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,3.69
COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,3.80
NC(=O)NC(CCC(=O)O)C(=O)O,-1.06
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,3.01
CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.28
OCC(S)CS,0.58
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ga+3],1.06
CCNC(=NCCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(N)=O)NCC,3.42
CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,3.31
C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,-1.13
CC(=O)O.CC(=O)O.CCN=C(O)C1CCCN1C(=O)C(CCCNC(=N)N)N=C(O)C(CC(C)C)N=C(O)C(Cc1cn(Cc2ccccc2)cn1)N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(Cc1cnc[nH]1)N=C(O)C1CCC(O)=N1,2.21
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,4.81
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,1.87
O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[La+3].[La+3],0.65
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,4.06
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0.72
NCc1ccc(S(N)(=O)=O)cc1,-0.37
Cc1nc(COP(=O)(O)O)cc(CN(CCN(CC(=O)[O-])Cc2cc(COP(=O)(O)O)nc(C)c2O)CC(=O)[O-])c1O.[Mn+2],0.79
C1N2CN3CN1CN(C2)C3,-1.39
C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0.59
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,1.53
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.49
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.49
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+].[Na+],0.22
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Zn+2],0.23
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0.62
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,-0.23
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,3.15
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0.10
[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-],0.60
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,2.04
O=C(O)CCCc1ccccc1,2.29
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.72
CC(S)C(O)=NCC(=O)O,0.08
NCCNCCNCCN,-1.84
CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1.07
CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)O,3.99
N=C1NC(O)CC(C2NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)CC(N)CCCN)CNC2=O)N1,-3.43
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.89
O=c1cc(-c2ccccc2)oc2ccccc12,3.54
CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,3.42
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,5.53
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,2.01
CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O,2.32
O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,3.40
NC(=O)c1ccccc1O,0.74
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,1.04
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,3.22
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,3.79
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,4.03
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,3.45
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,3.20
CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,5.96
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.27
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,4.45
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,3.14
O=C(O)C(Cl)Cl,0.99
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,3.70
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,4.29
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,2.40
O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,5.25
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,2.31
CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O,-1.82
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,4.46
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,5.00
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,4.94
CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=C(C)C4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1.CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,4.25
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,4.24
Cc1c(O)c(=O)ccn1C,-0.60
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,4.22
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.38
CC(=O)NC(CC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,-1.05
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,-2.39
O=C(O)C1CC(O)CN1,-3.31
O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,3.75
Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,3.80
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,3.82
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,4.45
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,4.00
C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1.26
CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,2.45
CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,1.93
CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)OC1C(C)OC(OCC2=CC=CCC(O)C(C)=CC(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)C(C)=CC(C)=CCC(C(C)O)OC2=O)C(OC)C1O,5.59
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,4.01
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,2.94
CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,2.30
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,4.95
CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,2.62
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,3.54
CCOc1ccc(CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O)cc1.[Gd+3],1.24
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,6.80
CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1,3.21
CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,-1.46
Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,2.20
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,1.58
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,4.53
O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,3.07
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,3.75
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,3.94
COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,6.37
CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,2.57
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,3.73
Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,3.09
COC(=O)C=CC(=O)OC,0.45
O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,6.41
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.02
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,3.45
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,5.44
Cl[Ra]Cl,0.37
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,3.77
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,3.94
CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.98
COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,2.27
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,3.05
N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,4.27
CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,1.63
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,4.16
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,2.06
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,5.23
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,3.44
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,3.93
CC(O)C(O)=Nc1c(I)c(C(O)=NC(CO)CO)c(I)c(C(O)=NC(CO)CO)c1I,-0.97
O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,3.49
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,3.98
Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,1.14
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,4.98
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,4.02
CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O,3.81
CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)[nH]c1=N,1.21
CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,3.47
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1N=C(O)c1ccccc1,2.56
C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.65
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,2.09
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,4.22
COC(O)=Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,2.51
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,3.05
OC1=NCC2(CCN(CCc3ccccc3)CC2)O1,1.81
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.07
CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,2.27
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,3.73
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.53
CCCN(CC)C(CC)C(O)=Nc1c(C)cccc1C,3.66
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,3.78
COc1cc(C)nc(-n2nc(C)cc2OC)n1,1.56
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,4.27
N=C(O)NC=C1N=C(O)C(CO)N=C(O)C(CO)N=C(O)C(N=C(O)CC(N)C(O)CCN)CN=C(O)C(C2CCNC(=N)N2)N=C1O,-1.42
OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,2.86
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.08
CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,4.96
CNCCON=c1c2ccccc2ccc2ccccc12,3.21
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,4.28
Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,5.08
N=C(O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,4.69
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,5.75
O=C([O-])C1=C(C[n+]2ccccc2)CSC2C(N=C(O)Cc3cccs3)C(=O)N12,-0.78
CCCNC(C)C(O)=Nc1c(C)csc1C(=O)OC,1.90
CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,-0.47
CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,5.66
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,2.73
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,3.28
CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1OC,2.48
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,4.08
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,4.71
CNCC12CCC(c3ccccc31)c1ccccc12,4.16
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,3.87
COC(O)=NC(C(=O)N1CC2(CC2)CC1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc(C6C7CCC(C7)N6C(=O)C(N=C(O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,5.92
O=c1cccc2n1CC1CNCC2C1,1.06
CCOC(O)=NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,5.20
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,2.68
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,3.86
OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,1.79
CCCCCCCC(O)=NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,3.79
C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,1.49
OB1OCc2cc(F)ccc21,1.51
Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,0.82
N#Cc1c(N2CC3NCCOC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.59
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.48
C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,1.73
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(=NOC(C)(C)C(=O)O)c3nsc(N)n3)C2SC1,-1.20
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.76
CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,3.03
Cc1cnc(C(=O)O)c[n+]1[O-],-0.75
NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,-1.79
C=C(C)C1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,6.10
